hour,day_of_week,location,latitude,longitude,vehicle_count,avg_speed_kmph,weather,is_holiday,congestion_level,datetime,month,is_weekend,is_rush_hour,weather_encoded
5,6,Devendra Nagar,21.24146511579992,81.62322175992098,350,29.5,Clear,0,1,2023-11-05 05:34:00,11,1,0,0
19,3,Amanaka,21.26739106099899,81.63633934509767,1144,13.9,Clear,0,2,2023-08-17 19:45:00,8,0,1,0
13,5,Fafadih,21.2338331964922,81.65932024042733,180,12.9,Rainy,0,1,2023-11-11 13:17:00,11,1,0,2
5,3,Ring Road No 1,21.26237226616533,81.64908157295622,346,37.2,Rainy,0,0,2023-12-14 05:01:00,12,0,0,2
7,5,Telibandha,21.238774641805456,81.652010284641,724,24.0,Clear,0,1,2023-02-04 07:49:00,2,1,1,0
11,6,Mowa,21.27692854790733,81.64330809303104,194,40.8,Clear,0,0,2023-07-09 11:28:00,7,1,0,0
7,1,Jail Road,21.228739484763256,81.63851425433548,406,15.0,Clear,0,2,2023-05-23 07:07:00,5,0,1,0
22,6,Amanaka,21.26978593928009,81.63292951535517,293,59.8,Clear,0,0,2023-05-14 22:28:00,5,1,0,0
3,3,Mowa,21.277792701389306,81.63990424421483,275,21.2,Foggy,0,0,2023-04-13 03:08:00,4,0,0,3
10,5,Shankar Nagar,21.247429450265837,81.64217052710394,388,46.9,Clear,0,0,2023-12-16 10:42:00,12,1,0,0
22,2,Amanaka,21.26860054898401,81.63542795982147,378,50.7,Clear,0,0,2023-03-22 22:45:00,3,0,0,0
7,0,Tikrapara,21.25987534390062,81.61825806080094,1269,16.1,Clear,0,1,2023-03-13 07:50:00,3,0,1,0
19,2,Katora Talab,21.237928333400085,81.6360150154201,518,9.1,Rainy,0,2,2023-03-08 19:56:00,3,0,1,2
18,5,Devendra Nagar,21.24453899770478,81.62224836351871,413,17.8,Clear,0,1,2023-07-29 18:04:00,7,1,1,0
17,1,Fafadih,21.232549896605697,81.65659615767052,694,7.6,Clear,0,2,2023-03-07 17:40:00,3,0,1,0
4,5,Shankar Nagar,21.240469617875604,81.6448337485349,257,22.3,Cloudy,0,1,2023-09-23 04:19:00,9,1,0,1
2,4,Katora Talab,21.239989935427,81.63400192792089,401,43.6,Clear,0,0,2023-05-26 02:16:00,5,0,0,0
17,5,Amanaka,21.27115311392611,81.6356225003091,899,16.8,Clear,0,1,2023-11-11 17:05:00,11,1,1,0
10,0,GE Road,21.257357761616912,81.65113914982287,777,10.1,Foggy,0,1,2023-11-06 10:53:00,11,0,0,3
8,0,Jail Road,21.22954416481704,81.6381889191188,747,9.3,Rainy,0,2,2023-10-23 08:41:00,10,0,1,2
9,5,Jail Road,21.226587107359485,81.64050692727174,641,14.8,Rainy,0,1,2023-10-07 09:41:00,10,1,1,2
1,1,Shankar Nagar,21.241987298509432,81.6392554925808,650,33.7,Clear,0,0,2023-12-19 01:10:00,12,0,0,0
22,5,Telibandha,21.237606854231515,81.64793690399277,387,58.9,Clear,0,0,2023-06-10 22:20:00,6,1,0,0
10,4,Katora Talab,21.240074283270143,81.6362632795139,677,20.5,Clear,0,1,2023-02-24 10:15:00,2,0,0,0
12,0,Pandri,21.251384054717366,81.63255988827778,628,15.7,Foggy,0,1,2023-05-29 12:55:00,5,0,0,3
23,0,Fafadih,21.233254736615297,81.65947743159734,394,49.3,Clear,0,0,2023-10-23 23:20:00,10,0,0,0
15,2,Mowa,21.28194624815454,81.64337782008738,292,57.5,Clear,0,0,2023-06-07 15:01:00,6,0,0,0
11,3,Tikrapara,21.258025507691347,81.61831932264384,251,27.7,Clear,0,1,2023-10-26 11:03:00,10,0,0,0
9,1,Jail Road,21.22804876349323,81.63733440053808,374,8.2,Foggy,0,2,2023-08-29 09:34:00,8,0,1,3
1,4,Devendra Nagar,21.247452355095064,81.62721883328095,252,40.7,Clear,0,0,2023-07-07 01:25:00,7,0,0,0
16,0,Shankar Nagar,21.240702864852363,81.64322593847338,763,27.6,Cloudy,0,1,2023-07-17 16:28:00,7,0,0,1
3,1,Shankar Nagar,21.24219871486176,81.64112574923247,582,50.8,Clear,0,0,2023-03-07 03:25:00,3,0,0,0
19,2,Telibandha,21.237715212151524,81.64837201846063,1099,5.9,Clear,0,2,2023-04-12 19:32:00,4,0,1,0
14,5,Mowa,21.278997043255888,81.64063809976719,508,21.3,Cloudy,0,1,2023-09-23 14:09:00,9,1,0,1
23,6,Devendra Nagar,21.24614091365156,81.6232995237811,354,41.7,Clear,0,0,2023-11-12 23:53:00,11,1,0,0
18,4,Mowa,21.278422103906266,81.64048487267593,1234,8.7,Rainy,0,2,2023-12-29 18:19:00,12,0,1,2
23,2,GE Road,21.250046457338865,81.65041078245164,227,41.9,Clear,0,0,2023-06-07 23:55:00,6,0,0,0
7,0,GE Road,21.25220183437525,81.6469448895104,453,5.9,Rainy,0,2,2023-10-23 07:46:00,10,0,1,2
21,4,Devendra Nagar,21.24579866461086,81.62490277424675,232,28.5,Rainy,0,0,2023-03-17 21:15:00,3,0,0,2
13,5,Mowa,21.27556118943776,81.64338672038477,435,46.1,Clear,0,0,2023-06-10 13:09:00,6,1,0,0
22,2,Mowa,21.27757475248211,81.6434411973372,731,24.3,Clear,0,1,2023-02-01 22:08:00,2,0,0,0
10,2,Katora Talab,21.235173481686918,81.63089023579867,670,56.0,Clear,0,0,2023-07-12 10:11:00,7,0,0,0
20,4,Ring Road No 1,21.260144915124236,81.65129616989333,470,42.5,Clear,0,0,2023-12-15 20:51:00,12,0,0,0
7,4,Katora Talab,21.237219445003443,81.6326913667498,891,18.8,Clear,0,1,2023-06-02 07:19:00,6,0,1,0
9,6,Katora Talab,21.237977184917558,81.63117695987546,991,12.6,Cloudy,0,2,2023-05-21 09:07:00,5,1,1,1
1,0,Telibandha,21.238767840402705,81.64767796760047,280,30.6,Clear,0,0,2023-05-29 01:18:00,5,0,0,0
6,3,Mowa,21.277596327784394,81.64239479734263,751,27.2,Clear,0,1,2023-04-20 06:52:00,4,0,0,0
23,6,Shankar Nagar,21.241779173269432,81.64133088891154,311,18.1,Rainy,0,1,2023-11-12 23:37:00,11,1,0,2
1,6,Jail Road,21.231812585618428,81.63894621626096,436,29.9,Clear,0,1,2023-04-30 01:06:00,4,1,0,0
17,1,Telibandha,21.240571384224133,81.64784058629068,649,14.2,Foggy,0,1,2023-01-03 17:59:00,1,0,1,3
10,6,Tikrapara,21.261159608355836,81.62158313724132,182,55.9,Clear,0,0,2023-05-28 10:18:00,5,1,0,0
5,4,Katora Talab,21.231756710999743,81.63290620948906,380,57.0,Clear,0,0,2023-01-20 05:26:00,1,0,0,0
23,3,Mowa,21.28005414425436,81.64189390922792,496,54.5,Clear,0,0,2023-04-06 23:55:00,4,0,0,0
9,2,Shankar Nagar,21.244242291746744,81.64089202962657,1360,22.8,Clear,0,1,2023-06-21 09:29:00,6,0,1,0
3,6,Amanaka,21.270173179574947,81.63468864552922,256,33.5,Rainy,0,0,2023-04-09 03:21:00,4,1,0,2
9,3,Pandri,21.25373556412332,81.63010884168659,714,13.3,Foggy,0,1,2023-06-22 09:36:00,6,0,1,3
2,5,Katora Talab,21.23737520532415,81.63367624606776,207,23.3,Clear,0,1,2023-06-17 02:25:00,6,1,0,0
8,2,Tikrapara,21.25912478755185,81.61783488362437,793,10.3,Clear,0,2,2023-01-04 08:24:00,1,0,1,0
8,4,GE Road,21.25198890428476,81.64805803103836,1022,6.2,Clear,0,2,2023-01-06 08:41:00,1,0,1,0
16,0,Devendra Nagar,21.246179549713798,81.6275508015973,518,32.2,Rainy,0,0,2023-12-18 16:59:00,12,0,0,2
7,5,Fafadih,21.234842249406864,81.66054795293566,422,14.1,Cloudy,0,2,2023-11-11 07:14:00,11,1,1,1
15,0,Ring Road No 1,21.265802427844328,81.65038384925396,750,30.7,Foggy,0,0,2023-10-09 15:48:00,10,0,0,3
2,3,Jail Road,21.22572375092965,81.63808382737817,657,38.8,Clear,0,0,2023-11-02 02:33:00,11,0,0,0
17,2,Shankar Nagar,21.23975841615795,81.64139697303192,1290,15.7,Clear,0,1,2023-02-01 17:57:00,2,0,1,0
21,2,Mowa,21.27893683675838,81.64565287462456,797,22.2,Foggy,0,0,2023-03-01 21:13:00,3,0,0,3
4,0,Pandri,21.25205385474753,81.62916179894238,625,35.6,Clear,0,0,2023-08-21 04:32:00,8,0,0,0
12,3,Amanaka,21.271658811162368,81.63057772938198,203,48.6,Clear,1,0,2023-01-12 12:16:00,1,0,0,0
2,0,Fafadih,21.23357122911622,81.66274173038776,261,57.1,Clear,0,0,2023-12-25 02:34:00,12,0,0,0
13,5,Pandri,21.24844282750844,81.63188750808641,236,49.5,Cloudy,0,0,2023-05-27 13:11:00,5,1,0,1
12,1,Devendra Nagar,21.246276992814987,81.6225694241722,586,22.3,Rainy,0,0,2023-07-11 12:28:00,7,0,0,2
20,4,Katora Talab,21.23796556373221,81.63904138571561,556,20.3,Cloudy,0,1,2023-03-10 20:55:00,3,0,0,1
0,1,Telibandha,21.23926373251012,81.6505964411726,223,59.0,Clear,0,0,2023-04-25 00:48:00,4,0,0,0
12,5,Devendra Nagar,21.24468127820092,81.62170031126108,304,26.1,Clear,0,1,2023-09-30 12:52:00,9,1,0,0
1,0,Ring Road No 1,21.26506067163309,81.64948783234819,629,42.7,Cloudy,0,0,2023-02-27 01:51:00,2,0,0,1
2,6,Tikrapara,21.26024313247444,81.61774468510647,163,24.6,Rainy,0,0,2023-04-16 02:06:00,4,1,0,2
12,0,Tikrapara,21.26105795965149,81.61936732421057,439,27.5,Rainy,0,0,2023-01-23 12:28:00,1,0,0,2
9,4,Telibandha,21.24097507988852,81.64907996720228,1420,11.9,Rainy,0,1,2023-09-15 09:14:00,9,0,1,2
21,2,Amanaka,21.269460250129413,81.63304247256843,426,33.6,Clear,0,0,2023-03-15 21:33:00,3,0,0,0
20,4,GE Road,21.25031141347985,81.64965460098608,637,40.0,Clear,0,0,2023-03-31 20:43:00,3,0,0,0
12,6,Jail Road,21.23131397723329,81.63825566935165,515,29.3,Clear,0,1,2023-12-10 12:50:00,12,1,0,0
17,2,Devendra Nagar,21.24733921184021,81.62611127571762,802,7.7,Rainy,0,2,2023-04-05 17:30:00,4,0,1,2
13,6,Pandri,21.25222686980645,81.63335359162511,539,38.8,Clear,0,0,2023-10-15 13:26:00,10,1,0,0
2,1,Fafadih,21.231552421601798,81.65871069059337,660,53.1,Clear,0,0,2023-11-28 02:59:00,11,0,0,0
8,4,Tikrapara,21.256542559502197,81.62169208862298,432,6.1,Rainy,0,2,2023-01-27 08:24:00,1,0,1,2
15,5,Katora Talab,21.238008731312707,81.63438883065818,378,28.6,Cloudy,0,1,2023-04-22 15:13:00,4,1,0,1
23,3,Tikrapara,21.26065993725264,81.61644902190541,690,39.3,Rainy,0,0,2023-03-02 23:48:00,3,0,0,2
17,2,Devendra Nagar,21.250491503959232,81.62365844236396,880,15.7,Clear,0,1,2023-05-03 17:20:00,5,0,1,0
14,1,Katora Talab,21.236918789589208,81.6359515332478,680,49.3,Clear,0,0,2023-09-12 14:06:00,9,0,0,0
1,0,Fafadih,21.234062018463472,81.66164776804855,426,48.4,Clear,0,0,2023-07-31 01:36:00,7,0,0,0
23,1,GE Road,21.24961905108911,81.64984293671426,502,21.9,Clear,0,1,2023-10-24 23:26:00,10,0,0,0
17,2,Tikrapara,21.26386404899295,81.62139084009232,981,21.4,Cloudy,0,1,2023-09-13 17:41:00,9,0,1,1
5,3,Mowa,21.28208637325328,81.64127756864714,560,15.8,Rainy,0,1,2023-08-24 05:46:00,8,0,0,2
1,5,Katora Talab,21.23472079035948,81.6342484261598,163,52.8,Clear,0,0,2023-11-25 01:33:00,11,1,0,0
13,2,Pandri,21.251511449824577,81.63178838303693,436,18.1,Clear,0,1,2023-01-04 13:08:00,1,0,0,0
1,1,Mowa,21.27551507074057,81.64535910063893,694,44.7,Clear,0,0,2023-07-11 01:39:00,7,0,0,0
0,5,Devendra Nagar,21.24528398420284,81.6225462378601,336,39.1,Clear,0,0,2023-01-07 00:33:00,1,1,0,0
13,1,Ring Road No 1,21.26137579124948,81.64789028665628,383,19.8,Clear,0,1,2023-12-12 13:51:00,12,0,0,0
16,1,Tikrapara,21.261746341167925,81.61884663593437,562,27.0,Clear,0,1,2023-11-14 16:16:00,11,0,0,0
18,3,Devendra Nagar,21.24302007820052,81.62080984245587,775,21.6,Clear,0,1,2023-08-24 18:15:00,8,0,1,0
2,1,Jail Road,21.22912843060142,81.64343804305058,588,32.0,Clear,0,0,2023-01-17 02:25:00,1,0,0,0
2,2,Ring Road No 1,21.262880817297276,81.64819371409376,644,44.0,Clear,0,0,2023-03-29 02:31:00,3,0,0,0
1,3,Shankar Nagar,21.24300851387183,81.6415545528605,416,38.9,Rainy,0,0,2023-09-28 01:14:00,9,0,0,2
2,1,Amanaka,21.264606226714115,81.63489141026697,487,55.5,Clear,1,0,2023-01-24 02:43:00,1,0,0,0
6,0,Fafadih,21.232638130939584,81.66259241272962,347,34.2,Rainy,0,0,2023-01-09 06:37:00,1,0,0,2
5,5,Shankar Nagar,21.247197912189893,81.64435313005909,312,24.3,Foggy,0,0,2023-06-03 05:36:00,6,1,0,3
12,0,Katora Talab,21.23616222261889,81.63228694818253,343,35.4,Rainy,0,0,2023-06-19 12:48:00,6,0,0,2
1,1,Ring Road No 1,21.2685467196065,81.65131843686804,647,25.4,Clear,0,1,2023-06-27 01:06:00,6,0,0,0
12,2,GE Road,21.251227858583828,81.64885174982578,534,16.3,Clear,0,1,2023-11-01 12:49:00,11,0,0,0
11,3,Mowa,21.279296169521537,81.64201127917616,584,24.1,Rainy,0,0,2023-04-27 11:35:00,4,0,0,2
9,0,Shankar Nagar,21.24235267598624,81.64100628211752,813,6.6,Clear,0,2,2023-11-13 09:51:00,11,0,1,0
23,0,Jail Road,21.22973449345957,81.63901315045774,524,31.2,Clear,0,0,2023-03-20 23:24:00,3,0,0,0
8,1,Mowa,21.277474308434645,81.64251286045538,603,13.6,Clear,0,2,2023-07-04 08:06:00,7,0,1,0
2,5,Shankar Nagar,21.24299004556516,81.64510798597716,536,19.2,Clear,0,1,2023-01-14 02:22:00,1,1,0,0
9,5,Devendra Nagar,21.24029806038321,81.62558301370385,751,19.5,Clear,0,1,2023-01-07 09:26:00,1,1,1,0
16,4,Tikrapara,21.262592170385,81.61455321953518,589,22.6,Clear,0,1,2023-10-20 16:10:00,10,0,0,0
5,3,Telibandha,21.23821462481184,81.649357118268,482,33.9,Clear,0,0,2023-02-02 05:27:00,2,0,0,0
23,6,Amanaka,21.267184976610565,81.63344436662483,494,41.7,Clear,0,0,2023-05-07 23:40:00,5,1,0,0
12,2,Amanaka,21.267778848309067,81.63850454088686,589,51.2,Clear,0,0,2023-01-04 12:21:00,1,0,0,0
4,2,Jail Road,21.231671356786297,81.64264311019,528,29.5,Rainy,0,0,2023-11-01 04:19:00,11,0,0,2
10,6,Telibandha,21.24034334412809,81.64784189645756,491,41.0,Rainy,0,0,2023-07-23 10:18:00,7,1,0,2
11,4,Amanaka,21.26895095946744,81.63597874912246,777,24.0,Cloudy,0,1,2023-07-21 11:07:00,7,0,0,1
23,5,Katora Talab,21.234255744382214,81.63592599686035,289,34.7,Clear,0,0,2023-01-14 23:29:00,1,1,0,0
15,0,Devendra Nagar,21.245119349203684,81.6226503583849,510,18.1,Rainy,0,1,2023-12-11 15:08:00,12,0,0,2
14,1,Devendra Nagar,21.247021919936408,81.62428852662298,690,41.2,Clear,0,0,2023-02-07 14:38:00,2,0,0,0
17,3,Ring Road No 1,21.26267806766836,81.65351865960673,1022,21.2,Clear,0,1,2023-08-03 17:02:00,8,0,1,0
21,0,Shankar Nagar,21.2413378733448,81.64333187121389,563,15.7,Rainy,0,1,2023-05-08 21:42:00,5,0,0,2
20,2,Jail Road,21.230986202515936,81.63948090712138,539,58.5,Clear,1,0,2023-12-13 20:25:00,12,0,0,0
16,0,Amanaka,21.270652266044483,81.63249777284723,731,28.1,Rainy,0,0,2023-04-24 16:47:00,4,0,0,2
14,3,Fafadih,21.234948054038416,81.6608301957271,712,21.8,Cloudy,0,1,2023-07-20 14:49:00,7,0,0,1
2,1,Amanaka,21.268954553958963,81.63709801845168,345,30.7,Clear,0,0,2023-08-01 02:07:00,8,0,0,0
11,1,Katora Talab,21.235291312618912,81.63168307740727,299,24.3,Rainy,0,0,2023-09-05 11:30:00,9,0,0,2
22,0,Amanaka,21.26688674165295,81.6362120199027,223,37.2,Rainy,0,0,2023-01-23 22:07:00,1,0,0,2
16,4,Telibandha,21.23633914129501,81.65360958836396,765,22.2,Clear,0,1,2023-05-05 16:11:00,5,0,0,0
20,3,Tikrapara,21.255936141184232,81.62209291273659,390,43.8,Clear,1,0,2023-07-27 20:11:00,7,0,0,0
14,2,GE Road,21.251622034934407,81.64870657377625,639,22.7,Rainy,0,0,2023-04-12 14:37:00,4,0,0,2
18,3,Ring Road No 1,21.262310161826385,81.65199827222871,1348,11.5,Clear,0,2,2023-02-02 18:06:00,2,0,1,0
20,3,Mowa,21.27882473059515,81.64450660376404,597,42.5,Clear,0,0,2023-09-28 20:20:00,9,0,0,0
5,0,Mowa,21.279128455297325,81.64260060352294,504,56.3,Clear,0,0,2023-11-13 05:52:00,11,0,0,0
7,3,Fafadih,21.232372775575573,81.66108610875256,574,18.9,Clear,0,1,2023-03-02 07:19:00,3,0,1,0
12,6,Telibandha,21.239515603537782,81.64667966321468,273,36.9,Clear,0,0,2023-10-22 12:27:00,10,1,0,0
5,3,Telibandha,21.23620362915579,81.65158652818803,495,21.3,Clear,0,1,2023-10-12 05:31:00,10,0,0,0
0,0,Pandri,21.25174173087625,81.62923203332728,339,23.8,Clear,0,1,2023-07-03 00:31:00,7,0,0,0
13,0,Jail Road,21.229836867866133,81.64079516341073,703,20.2,Foggy,0,0,2023-09-11 13:43:00,9,0,0,3
0,1,Shankar Nagar,21.24242048063938,81.6405433905492,425,28.1,Clear,0,1,2023-10-17 00:50:00,10,0,0,0
18,2,Telibandha,21.2392916905102,81.64814325444476,1272,7.3,Clear,0,2,2023-08-23 18:47:00,8,0,1,0
1,3,Fafadih,21.23391650551143,81.65779483279152,651,39.6,Cloudy,0,0,2023-10-05 01:48:00,10,0,0,1
9,6,Jail Road,21.231858311274653,81.64104519496483,293,7.2,Foggy,0,2,2023-05-07 09:55:00,5,1,1,3
6,1,Shankar Nagar,21.244012059468627,81.64406538196789,559,37.6,Rainy,0,0,2023-05-02 06:51:00,5,0,0,2
6,0,GE Road,21.254530948888927,81.65092874013003,411,51.2,Clear,0,0,2023-03-13 06:52:00,3,0,0,0
5,1,GE Road,21.247518251537336,81.64634084606652,499,28.0,Clear,0,1,2023-10-03 05:20:00,10,0,0,0
4,5,Jail Road,21.228550362844608,81.64015218210042,434,56.3,Cloudy,0,0,2023-02-18 04:48:00,2,1,0,1
4,1,Telibandha,21.23993531804094,81.64864851237368,349,28.2,Foggy,0,0,2023-12-26 04:15:00,12,0,0,3
15,4,Jail Road,21.230173533528955,81.6385892341353,791,30.4,Rainy,0,0,2023-07-21 15:09:00,7,0,0,2
2,1,Shankar Nagar,21.242276964394016,81.6392866778063,727,34.1,Rainy,0,0,2023-11-21 02:25:00,11,0,0,2
10,3,Mowa,21.27705353350778,81.63959663078877,202,32.5,Foggy,0,0,2023-09-07 10:37:00,9,0,0,3
21,2,Mowa,21.276948253494044,81.64440728359322,566,37.3,Rainy,0,0,2023-11-22 21:44:00,11,0,0,2
15,2,Devendra Nagar,21.243701202222336,81.62866476412968,530,52.3,Clear,0,0,2023-04-19 15:17:00,4,0,0,0
10,2,GE Road,21.252186635801763,81.64926967224739,249,11.9,Rainy,0,1,2023-09-06 10:57:00,9,0,0,2
5,6,Pandri,21.24968328443964,81.63100061975881,466,15.0,Cloudy,0,1,2023-03-05 05:28:00,3,1,0,1
20,3,Ring Road No 1,21.26224872434753,81.6514440196293,362,32.6,Foggy,0,0,2023-03-09 20:19:00,3,0,0,3
2,1,Fafadih,21.238220169076538,81.66100788020054,369,12.1,Rainy,0,1,2023-05-09 02:23:00,5,0,0,2
20,1,Tikrapara,21.262398546652573,81.61729364714975,297,15.0,Clear,0,1,2023-08-08 20:05:00,8,0,0,0
21,5,Tikrapara,21.26003002301901,81.62224160127127,146,15.4,Clear,0,1,2023-09-23 21:28:00,9,1,0,0
4,4,Devendra Nagar,21.244346065884425,81.627024897116,272,25.3,Clear,0,1,2023-12-22 04:30:00,12,0,0,0
11,5,Shankar Nagar,21.244915503870917,81.6409750664482,354,14.8,Rainy,0,1,2023-06-10 11:56:00,6,1,0,2
21,5,Telibandha,21.240164815478117,81.65204510889924,189,38.9,Clear,0,0,2023-11-25 21:09:00,11,1,0,0
23,3,Mowa,21.280143619924434,81.63915955056022,355,39.5,Rainy,0,0,2023-06-29 23:13:00,6,0,0,2
3,1,Tikrapara,21.25864572564835,81.6182049627289,326,41.5,Clear,0,0,2023-02-14 03:08:00,2,0,0,0
7,0,Fafadih,21.2329511331418,81.6624413441951,514,11.9,Rainy,0,1,2023-03-13 07:17:00,3,0,1,2
21,5,Ring Road No 1,21.263755402001863,81.64852931128259,355,17.0,Rainy,0,1,2023-01-14 21:56:00,1,1,0,2
20,3,Devendra Nagar,21.246360395702013,81.62462117149057,445,37.3,Clear,0,0,2023-06-01 20:03:00,6,0,0,0
16,0,GE Road,21.25231958089586,81.6510615614511,212,59.4,Cloudy,0,0,2023-02-06 16:56:00,2,0,0,1
11,4,GE Road,21.252867844309097,81.64981836015845,376,49.3,Cloudy,0,0,2023-08-04 11:34:00,8,0,0,1
2,5,Pandri,21.251259668577084,81.62627807813297,327,24.7,Cloudy,0,1,2023-10-28 02:00:00,10,1,0,1
9,6,Devendra Nagar,21.246459236438263,81.62381537537433,898,13.5,Clear,0,2,2023-09-17 09:40:00,9,1,1,0
4,6,Katora Talab,21.23724315767439,81.63194650284836,199,28.9,Clear,0,1,2023-11-12 04:17:00,11,1,0,0
10,0,Telibandha,21.236737886919183,81.65220630570666,800,26.1,Foggy,0,0,2023-10-02 10:25:00,10,0,0,3
22,3,Shankar Nagar,21.24342088969229,81.64346300139475,444,17.6,Clear,0,1,2023-06-08 22:27:00,6,0,0,0
19,4,Mowa,21.278956636752262,81.642359512279,928,18.2,Clear,1,1,2023-11-10 19:03:00,11,0,1,0
0,1,Telibandha,21.240776567611952,81.64906791054356,708,57.9,Clear,0,0,2023-12-26 00:10:00,12,0,0,0
5,5,Ring Road No 1,21.263592241553884,81.6502754494226,230,29.2,Foggy,0,0,2023-05-13 05:23:00,5,1,0,3
10,0,Shankar Nagar,21.242631007545132,81.64148165575307,639,27.2,Clear,0,1,2023-01-16 10:51:00,1,0,0,0
2,5,GE Road,21.251644267543263,81.64794250275668,466,38.0,Clear,0,0,2023-11-18 02:31:00,11,1,0,0
5,5,Telibandha,21.241411512251148,81.64831078539555,213,38.7,Rainy,0,0,2023-07-08 05:16:00,7,1,0,2
0,0,Ring Road No 1,21.26302625671168,81.65032053788346,212,26.0,Clear,0,1,2023-09-18 00:02:00,9,0,0,0
1,6,Telibandha,21.24179395576871,81.65049310955301,440,25.1,Clear,0,1,2023-04-02 01:35:00,4,1,0,0
2,4,Fafadih,21.235163689078934,81.65822887925393,581,14.3,Rainy,0,1,2023-05-19 02:36:00,5,0,0,2
1,4,Tikrapara,21.26063410053174,81.62047926159126,270,32.7,Foggy,0,0,2023-09-22 01:25:00,9,0,0,3
2,5,Amanaka,21.27016456797855,81.63713096075014,466,15.4,Clear,0,1,2023-06-17 02:35:00,6,1,0,0
7,2,Amanaka,21.2689654230998,81.63781869488038,1038,10.4,Rainy,0,2,2023-11-15 07:29:00,11,0,1,2
4,5,Katora Talab,21.24129779624724,81.63377432287912,433,16.1,Clear,0,1,2023-05-06 04:00:00,5,1,0,0
10,3,Ring Road No 1,21.2625089949572,81.65410676895424,585,37.2,Rainy,0,0,2023-01-05 10:00:00,1,0,0,2
13,1,Katora Talab,21.23985914429146,81.6334542799457,261,58.8,Clear,0,0,2023-05-02 13:31:00,5,0,0,0
16,5,Pandri,21.25055962636581,81.62903643078228,406,24.9,Rainy,0,0,2023-04-29 16:26:00,4,1,0,2
20,4,Katora Talab,21.23401109897793,81.63266269610703,603,18.4,Clear,0,1,2023-03-10 20:52:00,3,0,0,0
9,1,Telibandha,21.23689171846649,81.64856440486979,939,7.7,Foggy,0,2,2023-05-02 09:16:00,5,0,1,3
7,5,Mowa,21.278830630225222,81.64276842946508,512,20.4,Clear,0,1,2023-05-20 07:04:00,5,1,1,0
10,6,Mowa,21.282001000985627,81.64030329191853,226,39.1,Cloudy,0,0,2023-08-27 10:26:00,8,1,0,1
8,5,Amanaka,21.271968644796956,81.63457202231156,405,21.2,Clear,0,1,2023-08-26 08:54:00,8,1,1,0
6,5,GE Road,21.251101072580692,81.65024963898433,374,15.2,Rainy,0,1,2023-01-21 06:53:00,1,1,0,2
1,2,Devendra Nagar,21.243354555956877,81.62416481949238,506,26.7,Cloudy,1,1,2023-09-20 01:43:00,9,0,0,1
17,6,Devendra Nagar,21.245932904416424,81.62438490252802,961,8.5,Foggy,0,2,2023-08-20 17:47:00,8,1,1,3
7,2,Pandri,21.251978337287817,81.63451060027982,723,8.7,Rainy,0,2,2023-02-01 07:08:00,2,0,1,2
8,5,GE Road,21.2499245200315,81.64783800609,347,6.3,Cloudy,0,2,2023-10-28 08:58:00,10,1,1,1
10,4,Telibandha,21.23765371894715,81.64898904576168,243,57.4,Clear,0,0,2023-02-17 10:07:00,2,0,0,0
15,5,Devendra Nagar,21.244325225745385,81.62577803306222,413,45.7,Clear,0,0,2023-07-22 15:01:00,7,1,0,0
8,6,Telibandha,21.241741008495985,81.6489585074125,443,17.4,Clear,0,1,2023-05-21 08:28:00,5,1,1,0
15,0,Devendra Nagar,21.24393528885379,81.62434283111277,289,27.6,Clear,0,1,2023-10-09 15:03:00,10,0,0,0
20,0,Katora Talab,21.23559555391144,81.63576586363551,756,50.8,Cloudy,0,0,2023-05-08 20:51:00,5,0,0,1
17,6,Fafadih,21.2335058460417,81.65816851177,876,16.3,Clear,0,1,2023-09-03 17:50:00,9,1,1,0
19,1,Pandri,21.25449501040266,81.63319175534619,414,20.6,Clear,0,1,2023-06-13 19:14:00,6,0,1,0
18,0,Katora Talab,21.23547442261903,81.63372459688013,653,18.1,Clear,0,1,2023-07-03 18:14:00,7,0,1,0
7,6,Ring Road No 1,21.26397173078145,81.65186891357997,751,13.1,Foggy,0,1,2023-01-29 07:36:00,1,1,1,3
23,0,GE Road,21.252517088545343,81.65292040907752,567,56.1,Clear,0,0,2023-06-12 23:44:00,6,0,0,0
4,0,GE Road,21.25084610554501,81.64730340551093,392,31.6,Foggy,0,0,2023-10-16 04:36:00,10,0,0,3
5,3,Katora Talab,21.23394136154397,81.63303813992012,238,19.1,Clear,0,1,2023-06-08 05:31:00,6,0,0,0
0,5,Katora Talab,21.23663374605425,81.63808911572704,284,51.3,Clear,0,0,2023-09-02 00:21:00,9,1,0,0
0,1,Fafadih,21.232064777401927,81.66164757590327,800,46.7,Clear,0,0,2023-01-31 00:09:00,1,0,0,0
2,3,Katora Talab,21.23666715420785,81.63687678654689,605,41.4,Clear,0,0,2023-07-06 02:23:00,7,0,0,0
20,5,Telibandha,21.243953864851747,81.64903826245416,366,22.8,Cloudy,0,1,2023-08-12 20:31:00,8,1,0,1
7,6,GE Road,21.250221121114965,81.65098832175414,477,19.7,Clear,0,1,2023-07-02 07:42:00,7,1,1,0
18,1,Pandri,21.25276378297925,81.63329341465146,1405,17.0,Cloudy,0,1,2023-12-26 18:25:00,12,0,1,1
18,4,Tikrapara,21.26126785637065,81.61798141581843,1274,19.9,Clear,0,1,2023-11-24 18:06:00,11,0,1,0
