hour,day_of_week,month,location,latitude,longitude,crime_type,is_night,is_weekend,risk_score,status,datetime,is_rush_hour,crime_type_encoded,high_risk
6,4,7,Jail Road,21.22730463900525,81.6389921636231,Assault,0,0,0.497,Under investigation,2023-07-21 06:00:00,0,0,0
6,5,1,Jail Road,21.23389909520266,81.64373574998756,Theft,0,1,0.293,Solved,2023-01-21 06:00:00,0,5,0
2,4,4,Ring Road No 1,21.259411758690547,81.64697099415193,Theft,1,0,0.939,Under investigation,2023-04-07 02:00:00,0,5,1
14,2,10,Shankar Nagar,21.241855306417783,81.6419930147953,Robbery,0,0,0.2,Under investigation,2023-10-18 14:00:00,0,3,0
10,2,5,Fafadih,21.230468406045706,81.66536256977119,Assault,0,0,0.327,Closed,2023-05-31 10:00:00,0,0,0
13,1,8,Katora Talab,21.238089559366838,81.6361243404395,Burglary,0,0,0.181,Under investigation,2023-08-29 13:00:00,0,1,0
10,4,4,Telibandha,21.23383384468422,81.65476916286953,Vehicle theft,0,0,0.111,Under investigation,2023-04-21 10:00:00,0,7,0
19,6,1,Tikrapara,21.24881932471104,81.6220362218074,Burglary,0,1,0.408,Under investigation,2023-01-08 19:00:00,1,1,0
19,4,2,GE Road,21.25493724695068,81.64717039525088,Snatching,0,0,0.106,Under investigation,2023-02-10 19:00:00,1,4,0
18,0,9,Devendra Nagar,21.25069164086899,81.62314760978819,Vandalism,0,0,0.385,Under investigation,2023-09-11 18:00:00,1,6,0
16,4,12,Tikrapara,21.26034972681331,81.62005811514962,Vandalism,0,0,0.599,Closed,2023-12-08 16:00:00,0,6,1
18,5,11,Shankar Nagar,21.256246299647245,81.64747773563234,Robbery,0,1,0.585,Closed,2023-11-18 18:00:00,1,3,1
12,5,5,Mowa,21.28170452480285,81.63864878205361,Theft,0,1,0.217,Under investigation,2023-05-20 12:00:00,0,5,0
21,5,12,GE Road,21.25177435930192,81.64564750362462,Theft,1,1,0.571,Reported,2023-12-23 21:00:00,0,5,1
15,0,2,Fafadih,21.23638844338913,81.66176186790294,Harassment,0,0,0.263,Solved,2023-02-27 15:00:00,0,2,0
6,6,8,Tikrapara,21.255601913281545,81.61902449833367,Assault,0,1,0.201,Solved,2023-08-20 06:00:00,0,0,0
16,2,3,Pandri,21.248002330121132,81.63020486488534,Snatching,0,0,0.397,Under investigation,2023-03-08 16:00:00,0,4,0
13,3,9,Devendra Nagar,21.24216369073454,81.62350995053345,Harassment,0,0,0.568,Under investigation,2023-09-14 13:00:00,0,2,1
6,3,5,Katora Talab,21.23970187944774,81.6342877920323,Theft,0,0,0.293,Closed,2023-05-18 06:00:00,0,5,0
21,6,12,Pandri,21.24983644693131,81.63041310488423,Vehicle theft,1,1,0.677,Solved,2023-12-31 21:00:00,0,7,1
22,1,6,Shankar Nagar,21.24628873048317,81.63767126692048,Vehicle theft,1,0,0.921,Reported,2023-06-06 22:00:00,0,7,1
23,2,7,GE Road,21.252242624618823,81.65417016327606,Robbery,1,0,0.895,Solved,2023-07-26 23:00:00,0,3,1
10,1,1,Shankar Nagar,21.24579462785311,81.64233101658667,Assault,0,0,0.348,Under investigation,2023-01-10 10:00:00,0,0,0
1,4,12,Tikrapara,21.2626589500268,81.62050998582441,Vandalism,1,0,0.886,Under investigation,2023-12-15 01:00:00,0,6,1
1,1,8,GE Road,21.25421440443664,81.64080427355607,Assault,1,0,0.815,Closed,2023-08-01 01:00:00,0,0,1
12,6,10,Fafadih,21.226886175465346,81.66521931659793,Burglary,0,1,0.404,Closed,2023-10-08 12:00:00,0,1,0
6,5,6,Katora Talab,21.230678883295354,81.63610615454287,Robbery,0,1,0.181,Reported,2023-06-03 06:00:00,0,3,0
10,0,5,GE Road,21.24979180137587,81.6449152430176,Theft,0,0,0.151,Under investigation,2023-05-22 10:00:00,0,5,0
1,3,8,Katora Talab,21.23809859902859,81.63530413401487,Robbery,1,0,0.821,Solved,2023-08-10 01:00:00,0,3,1
3,2,9,GE Road,21.259641370608385,81.64640075518186,Assault,1,0,0.841,Reported,2023-09-20 03:00:00,0,0,1
18,0,11,GE Road,21.25696044048028,81.65030969165754,Theft,0,0,0.162,Closed,2023-11-13 18:00:00,1,5,0
9,3,2,Ring Road No 1,21.26075591247383,81.65439698583008,Theft,0,0,0.494,Under investigation,2023-02-23 09:00:00,1,5,0
2,3,12,Pandri,21.253662954017816,81.62974337317942,Vehicle theft,1,0,0.837,Under investigation,2023-12-07 02:00:00,0,7,1
19,4,3,Amanaka,21.27106518142576,81.63261205187582,Snatching,0,0,0.554,Solved,2023-03-24 19:00:00,1,4,1
5,0,2,Amanaka,21.26669685149898,81.6380377686953,Theft,1,0,0.706,Under investigation,2023-02-06 05:00:00,0,5,1
8,3,12,Fafadih,21.232204242302743,81.660879668007,Snatching,0,0,0.45,Solved,2023-12-21 08:00:00,1,4,0
10,5,5,Telibandha,21.240019286383777,81.65116115337914,Robbery,0,1,0.564,Under investigation,2023-05-27 10:00:00,0,3,1
8,0,3,Amanaka,21.264282694116105,81.64014500834583,Theft,0,0,0.577,Under investigation,2023-03-06 08:00:00,1,5,1
8,6,11,Ring Road No 1,21.263884728607604,81.65038938694872,Theft,0,1,0.436,Closed,2023-11-19 08:00:00,1,5,0
23,1,12,Ring Road No 1,21.26512338402068,81.65214616877446,Burglary,1,0,0.7,Under investigation,2023-12-26 23:00:00,0,1,1
14,3,4,Jail Road,21.23286825075796,81.6422519346886,Snatching,0,0,0.574,Under investigation,2023-04-06 14:00:00,0,4,1
18,1,1,Telibandha,21.241771384915985,81.6555039756229,Theft,0,0,0.424,Reported,2023-01-10 18:00:00,1,5,0
12,2,6,Telibandha,21.242434498195884,81.64945805511869,Assault,0,0,0.568,Solved,2023-06-07 12:00:00,0,0,1
19,5,1,Katora Talab,21.232208395375693,81.64117119173203,Harassment,0,1,0.101,Reported,2023-01-21 19:00:00,1,2,0
22,5,10,Mowa,21.27794910650661,81.64040757034657,Theft,1,1,0.718,Reported,2023-10-28 22:00:00,0,5,1
10,0,12,Shankar Nagar,21.236553092728943,81.64345389242125,Burglary,0,0,0.137,Under investigation,2023-12-18 10:00:00,0,1,0
3,0,5,Tikrapara,21.260695546415818,81.612639540255,Robbery,1,0,0.568,Solved,2023-05-01 03:00:00,0,3,1
15,2,5,Tikrapara,21.26191309616853,81.6167072323172,Burglary,0,0,0.101,Under investigation,2023-05-03 15:00:00,0,1,0
7,1,11,Amanaka,21.28076126002916,81.63272255523164,Vehicle theft,0,0,0.339,Under investigation,2023-11-28 07:00:00,1,7,0
11,0,4,Mowa,21.27715922667121,81.63880089510299,Theft,0,0,0.143,Reported,2023-04-03 11:00:00,0,5,0
10,1,2,Jail Road,21.23491150608417,81.63860889682215,Robbery,0,0,0.214,Reported,2023-02-28 10:00:00,0,3,0
12,3,6,Telibandha,21.23600034338494,81.65292782003968,Burglary,0,0,0.504,Reported,2023-06-22 12:00:00,0,1,1
6,5,2,Amanaka,21.264478588258346,81.637500442185,Vandalism,0,1,0.218,Closed,2023-02-04 06:00:00,0,6,0
19,3,2,Fafadih,21.2402255988664,81.66346643133133,Vehicle theft,0,0,0.213,Reported,2023-02-16 19:00:00,1,7,0
9,3,12,Katora Talab,21.23925159326504,81.63798024086763,Theft,0,0,0.306,Under investigation,2023-12-21 09:00:00,1,5,0
9,5,7,Shankar Nagar,21.250338832114704,81.64693957584008,Harassment,0,1,0.109,Solved,2023-07-08 09:00:00,1,2,0
6,0,1,GE Road,21.25295867888909,81.65251556560254,Burglary,0,0,0.427,Under investigation,2023-01-16 06:00:00,0,1,0
7,3,3,GE Road,21.24765626029814,81.65200517436298,Theft,0,0,0.51,Under investigation,2023-03-02 07:00:00,1,5,1
12,5,12,Tikrapara,21.256077776115266,81.61723191032547,Vehicle theft,0,1,0.144,Under investigation,2023-12-30 12:00:00,0,7,0
6,3,12,Devendra Nagar,21.233269751299428,81.62500571863747,Assault,0,0,0.473,Under investigation,2023-12-28 06:00:00,0,0,0
16,2,4,Telibandha,21.23632451195557,81.65454458086082,Snatching,0,0,0.168,Reported,2023-04-05 16:00:00,0,4,0
6,0,12,Fafadih,21.23466077044242,81.6656963835788,Harassment,0,0,0.356,Under investigation,2023-12-18 06:00:00,0,2,0
14,2,11,Telibandha,21.23456561382131,81.65425354414863,Snatching,0,0,0.384,Solved,2023-11-01 14:00:00,0,4,0
11,4,7,GE Road,21.259623425377452,81.65195663319973,Vandalism,0,0,0.328,Under investigation,2023-07-28 11:00:00,0,6,0
11,0,4,Jail Road,21.23296139603477,81.64077839070558,Theft,0,0,0.435,Under investigation,2023-04-24 11:00:00,0,5,0
9,1,7,Jail Road,21.22770132487774,81.6431447694908,Theft,0,0,0.317,Reported,2023-07-18 09:00:00,1,5,0
23,3,12,Tikrapara,21.254075668358396,81.61702897950032,Vehicle theft,1,0,0.662,Reported,2023-12-21 23:00:00,0,7,1
14,6,5,Amanaka,21.26291577279065,81.63218537449075,Vehicle theft,0,1,0.104,Closed,2023-05-14 14:00:00,0,7,0
3,6,1,Fafadih,21.235668180367576,81.66322157350487,Robbery,1,1,0.571,Under investigation,2023-01-08 03:00:00,0,3,1
8,3,11,Tikrapara,21.260303654782145,81.61938160397625,Burglary,0,0,0.226,Solved,2023-11-30 08:00:00,1,1,0
4,1,6,Jail Road,21.222256541528544,81.63860975087772,Robbery,1,0,0.803,Under investigation,2023-06-27 04:00:00,0,3,1
5,4,6,Devendra Nagar,21.24287459357426,81.62076376123794,Assault,1,0,0.576,Reported,2023-06-02 05:00:00,0,0,1
21,6,5,Devendra Nagar,21.247998314511253,81.61995797069399,Robbery,1,1,0.642,Under investigation,2023-05-14 21:00:00,0,3,1
20,0,9,Devendra Nagar,21.24318127659949,81.61505172301716,Vandalism,0,0,0.341,Closed,2023-09-18 20:00:00,0,6,0
9,0,12,Mowa,21.27772350727849,81.63794864980915,Assault,0,0,0.415,Closed,2023-12-04 09:00:00,1,0,0
16,3,11,Devendra Nagar,21.24591681171476,81.61959556781304,Vehicle theft,0,0,0.197,Solved,2023-11-02 16:00:00,0,7,0
7,2,12,Shankar Nagar,21.2439181689822,81.64152125695703,Robbery,0,0,0.166,Under investigation,2023-12-20 07:00:00,1,3,0
4,0,10,Katora Talab,21.243388167092167,81.63648887192181,Burglary,1,0,0.915,Reported,2023-10-09 04:00:00,0,1,1
21,2,8,Jail Road,21.222441448509752,81.6350404446236,Snatching,1,0,0.56,Under investigation,2023-08-02 21:00:00,0,4,1
19,3,6,Shankar Nagar,21.24372083203597,81.63838060820643,Robbery,0,0,0.147,Under investigation,2023-06-01 19:00:00,1,3,0
23,2,6,Shankar Nagar,21.231626526279054,81.64749818525533,Assault,1,0,0.711,Reported,2023-06-07 23:00:00,0,0,1
6,6,1,Devendra Nagar,21.248480896067623,81.62548390749397,Vehicle theft,0,1,0.392,Under investigation,2023-01-22 06:00:00,0,7,0
12,5,3,Ring Road No 1,21.26097070781812,81.65291070708405,Theft,0,1,0.309,Solved,2023-03-18 12:00:00,0,5,0
14,3,9,Telibandha,21.23608255870312,81.65091942920087,Burglary,0,0,0.455,Reported,2023-09-14 14:00:00,0,1,0
18,4,1,Shankar Nagar,21.239817667096656,81.64816515380222,Harassment,0,0,0.291,Under investigation,2023-01-06 18:00:00,1,2,0
5,5,11,Fafadih,21.22681905338367,81.66612913531803,Vehicle theft,1,1,0.595,Solved,2023-11-11 05:00:00,0,7,1
19,3,9,Mowa,21.279055663312068,81.64034213201863,Theft,0,0,0.374,Under investigation,2023-09-28 19:00:00,1,5,0
18,5,8,Pandri,21.252068011686784,81.6325333920287,Theft,0,1,0.127,Solved,2023-08-05 18:00:00,1,5,0
23,5,5,Tikrapara,21.26556698694678,81.61995257209254,Vehicle theft,1,1,0.741,Solved,2023-05-27 23:00:00,0,7,1
2,0,2,Ring Road No 1,21.25983721565895,81.65142252049506,Theft,1,0,0.569,Reported,2023-02-06 02:00:00,0,5,1
7,0,3,Jail Road,21.23706717294665,81.64549071234205,Harassment,0,0,0.413,Closed,2023-03-13 07:00:00,1,2,0
10,5,10,Jail Road,21.233435053912498,81.6432827480805,Snatching,0,1,0.51,Under investigation,2023-10-21 10:00:00,0,4,1
20,1,10,Telibandha,21.241697800362427,81.65473501933803,Theft,0,0,0.576,Under investigation,2023-10-31 20:00:00,0,5,1
1,1,4,Telibandha,21.237073484857117,81.6446796557369,Burglary,1,0,0.621,Solved,2023-04-11 01:00:00,0,1,1
7,0,4,Telibandha,21.23917601400295,81.64682967365289,Burglary,0,0,0.409,Under investigation,2023-04-24 07:00:00,1,1,0
3,6,12,Shankar Nagar,21.239279916978493,81.63921888569365,Harassment,1,1,0.813,Closed,2023-12-24 03:00:00,0,2,1
23,1,9,GE Road,21.26114125569813,81.6494444985363,Assault,1,0,0.898,Under investigation,2023-09-12 23:00:00,0,0,1
19,2,8,Jail Road,21.231247631345443,81.635210548772,Theft,0,0,0.376,Under investigation,2023-08-23 19:00:00,1,5,0
5,6,10,Mowa,21.27152498816483,81.63902378942753,Theft,1,1,0.504,Under investigation,2023-10-01 05:00:00,0,5,1
4,1,4,Amanaka,21.275752782340835,81.63633710186431,Assault,1,0,0.692,Solved,2023-04-04 04:00:00,0,0,1
3,6,6,Devendra Nagar,21.24799438036578,81.62635426415682,Robbery,1,1,0.843,Solved,2023-06-18 03:00:00,0,3,1
14,4,6,Devendra Nagar,21.243234602480808,81.6289518623359,Robbery,0,0,0.112,Under investigation,2023-06-23 14:00:00,0,3,0
16,5,7,Pandri,21.24886876960311,81.63522492943704,Theft,0,1,0.438,Closed,2023-07-15 16:00:00,0,5,0
9,2,11,Katora Talab,21.23846920862454,81.62734381938301,Harassment,0,0,0.407,Reported,2023-11-22 09:00:00,1,2,0
14,1,12,Katora Talab,21.2337079620536,81.62736024586852,Theft,0,0,0.187,Under investigation,2023-12-26 14:00:00,0,5,0
6,3,2,Shankar Nagar,21.24815312853118,81.6420010583168,Theft,0,0,0.102,Reported,2023-02-02 06:00:00,0,5,0
18,5,4,Jail Road,21.2208866302402,81.64160298752688,Theft,0,1,0.245,Reported,2023-04-22 18:00:00,1,5,0
3,0,10,Ring Road No 1,21.261251342950448,81.64526477657986,Burglary,1,0,0.538,Closed,2023-10-09 03:00:00,0,1,1
13,0,10,Mowa,21.285611863347874,81.6427291434644,Robbery,0,0,0.198,Under investigation,2023-10-30 13:00:00,0,3,0
8,0,8,Pandri,21.250226274390748,81.62800230087605,Burglary,0,0,0.27,Solved,2023-08-21 08:00:00,1,1,0
5,2,5,Amanaka,21.263946882123367,81.62978180440167,Robbery,1,0,0.913,Under investigation,2023-05-03 05:00:00,0,3,1
20,4,10,GE Road,21.2563396671395,81.64700446852085,Vandalism,0,0,0.171,Under investigation,2023-10-13 20:00:00,0,6,0
3,1,5,Jail Road,21.229888270803748,81.6319226780952,Burglary,1,0,0.705,Under investigation,2023-05-16 03:00:00,0,1,1
21,3,4,GE Road,21.24592763185682,81.6513392500795,Harassment,1,0,0.904,Reported,2023-04-20 21:00:00,0,2,1
23,6,9,Pandri,21.252910847040457,81.6366135007949,Assault,1,1,0.665,Solved,2023-09-24 23:00:00,0,0,1
13,3,11,Jail Road,21.235171825326525,81.63917715611007,Robbery,0,0,0.22,Reported,2023-11-30 13:00:00,0,3,0
23,6,1,Mowa,21.28079181425885,81.64103358622839,Robbery,1,1,0.856,Reported,2023-01-08 23:00:00,0,3,1
15,4,5,Pandri,21.25961923927456,81.63419605878421,Vehicle theft,0,0,0.179,Under investigation,2023-05-05 15:00:00,0,7,0
19,2,6,Ring Road No 1,21.26407874036343,81.65200157913951,Robbery,0,0,0.459,Reported,2023-06-21 19:00:00,1,3,0
16,1,4,Katora Talab,21.24247940114904,81.63681831138845,Assault,0,0,0.501,Reported,2023-04-18 16:00:00,0,0,1
2,4,9,Mowa,21.28513451206828,81.63352540829497,Vandalism,1,0,0.559,Reported,2023-09-22 02:00:00,0,6,1
13,4,8,Amanaka,21.271844913046,81.63293826054128,Harassment,0,0,0.237,Under investigation,2023-08-11 13:00:00,0,2,0
21,2,3,Tikrapara,21.267125511950518,81.62488559474876,Snatching,1,0,0.529,Closed,2023-03-29 21:00:00,0,4,1
19,6,4,Pandri,21.251531343236405,81.63574252391524,Burglary,0,1,0.57,Under investigation,2023-04-02 19:00:00,1,1,1
21,5,6,Jail Road,21.23693245807997,81.64039762668772,Theft,1,1,0.549,Under investigation,2023-06-24 21:00:00,0,5,1
1,4,3,Shankar Nagar,21.253387735089728,81.64197463538932,Theft,1,0,0.692,Reported,2023-03-03 01:00:00,0,5,1
7,6,7,Ring Road No 1,21.262541916198657,81.65466349035434,Harassment,0,1,0.417,Under investigation,2023-07-09 07:00:00,1,2,0
5,0,9,Devendra Nagar,21.24418483707543,81.62374135910318,Assault,1,0,0.507,Solved,2023-09-18 05:00:00,0,0,1
3,1,10,Pandri,21.257037737696205,81.62967687540886,Burglary,1,0,0.847,Under investigation,2023-10-03 03:00:00,0,1,1
12,5,2,Tikrapara,21.253319928828105,81.6201692775514,Vehicle theft,0,1,0.291,Reported,2023-02-11 12:00:00,0,7,0
12,5,2,Mowa,21.27611482568379,81.64576108462919,Burglary,0,1,0.19,Under investigation,2023-02-18 12:00:00,0,1,0
17,3,10,Jail Road,21.232584758863307,81.64598560139267,Robbery,0,0,0.334,Solved,2023-10-12 17:00:00,1,3,0
17,2,2,Mowa,21.28253012920317,81.64666097713464,Theft,0,0,0.408,Solved,2023-02-15 17:00:00,1,5,0
9,4,4,Katora Talab,21.234023612959447,81.63771594598356,Vehicle theft,0,0,0.549,Solved,2023-04-28 09:00:00,1,7,1
0,2,2,Fafadih,21.24097380515744,81.65844540036545,Vehicle theft,1,0,0.881,Solved,2023-02-15 00:00:00,0,7,1
0,6,4,Mowa,21.28609895316691,81.6401025996352,Vandalism,1,1,0.777,Reported,2023-04-30 00:00:00,0,6,1
3,6,3,Katora Talab,21.2332921150198,81.63568480177342,Theft,1,1,0.852,Under investigation,2023-03-26 03:00:00,0,5,1
9,3,3,Katora Talab,21.239563641664517,81.63814700049589,Burglary,0,0,0.528,Solved,2023-03-30 09:00:00,1,1,1
0,6,4,Amanaka,21.266152950316908,81.63673816038902,Robbery,1,1,0.648,Under investigation,2023-04-30 00:00:00,0,3,1
20,5,9,Mowa,21.276157781714065,81.63634431097573,Burglary,0,1,0.173,Under investigation,2023-09-30 20:00:00,0,1,0
9,0,4,Devendra Nagar,21.241885054737867,81.62039639853619,Burglary,0,0,0.518,Reported,2023-04-24 09:00:00,1,1,1
18,3,2,Pandri,21.25348638064141,81.63420885465227,Vehicle theft,0,0,0.363,Solved,2023-02-16 18:00:00,1,7,0
8,6,5,Tikrapara,21.254207173480506,81.62010784429684,Assault,0,1,0.131,Reported,2023-05-07 08:00:00,1,0,0
21,2,2,Fafadih,21.22839320725692,81.66371634163605,Theft,1,0,0.815,Reported,2023-02-15 21:00:00,0,5,1
12,2,7,Mowa,21.276409077675986,81.63809468392792,Theft,0,0,0.102,Solved,2023-07-19 12:00:00,0,5,0
21,1,7,Shankar Nagar,21.24669865806139,81.63975230957821,Vehicle theft,1,0,0.778,Reported,2023-07-18 21:00:00,0,7,1
22,4,6,Devendra Nagar,21.244336144194587,81.61452004364978,Assault,1,0,0.956,Solved,2023-06-09 22:00:00,0,0,1
16,4,11,Pandri,21.255186205445693,81.63288363408468,Vehicle theft,0,0,0.365,Solved,2023-11-03 16:00:00,0,7,0
3,2,9,Shankar Nagar,21.243521831377127,81.63598967623457,Assault,1,0,0.787,Under investigation,2023-09-20 03:00:00,0,0,1
8,2,5,Tikrapara,21.26493747671334,81.61603494645456,Harassment,0,0,0.128,Under investigation,2023-05-24 08:00:00,1,2,0
15,3,6,Telibandha,21.2370865861996,81.65934817622544,Snatching,0,0,0.186,Solved,2023-06-08 15:00:00,0,4,0
6,5,7,GE Road,21.248385454223563,81.6518688398497,Snatching,0,1,0.302,Reported,2023-07-29 06:00:00,0,4,0
13,2,2,GE Road,21.25344836904833,81.65046068877152,Theft,0,0,0.431,Reported,2023-02-08 13:00:00,0,5,0
3,2,5,Jail Road,21.23092800217022,81.64160555424756,Assault,1,0,0.85,Solved,2023-05-31 03:00:00,0,0,1
0,3,11,Shankar Nagar,21.244587762363764,81.6418923265649,Theft,1,0,0.528,Solved,2023-11-16 00:00:00,0,5,1
12,2,9,Devendra Nagar,21.25164513249644,81.6181493577568,Robbery,0,0,0.319,Reported,2023-09-27 12:00:00,0,3,0
17,2,7,Katora Talab,21.240785832416066,81.63778936919475,Burglary,0,0,0.521,Under investigation,2023-07-05 17:00:00,1,1,1
1,5,12,Amanaka,21.27279359648532,81.63946791771056,Burglary,1,1,0.652,Reported,2023-12-02 01:00:00,0,1,1
14,4,12,Fafadih,21.232729602418928,81.65372410369669,Theft,0,0,0.548,Reported,2023-12-22 14:00:00,0,5,1
12,0,6,Devendra Nagar,21.24531082936114,81.6194352231295,Vandalism,0,0,0.292,Closed,2023-06-12 12:00:00,0,6,0
21,1,2,Amanaka,21.267072563160568,81.63003032130467,Robbery,1,0,0.698,Under investigation,2023-02-21 21:00:00,0,3,1
14,2,6,Shankar Nagar,21.241590620566225,81.63971350522407,Snatching,0,0,0.572,Closed,2023-06-21 14:00:00,0,4,1
1,0,3,Shankar Nagar,21.23398972068029,81.64490088764512,Snatching,1,0,0.509,Under investigation,2023-03-13 01:00:00,0,4,1
22,1,1,Jail Road,21.23868128743202,81.642524948774,Robbery,1,0,0.763,Under investigation,2023-01-10 22:00:00,0,3,1
13,3,10,Fafadih,21.232288304173863,81.66098101441729,Vehicle theft,0,0,0.395,Reported,2023-10-19 13:00:00,0,7,0
11,1,4,Devendra Nagar,21.243916056527947,81.62376016633547,Snatching,0,0,0.27,Under investigation,2023-04-04 11:00:00,0,4,0
11,4,2,Devendra Nagar,21.24545196762371,81.62003580627841,Theft,0,0,0.456,Solved,2023-02-10 11:00:00,0,5,0
11,4,4,Tikrapara,21.266831553555797,81.61275138305716,Harassment,0,0,0.404,Under investigation,2023-04-07 11:00:00,0,2,0
17,5,5,Jail Road,21.23267332617278,81.63969520949074,Theft,0,1,0.358,Reported,2023-05-13 17:00:00,1,5,0
21,0,12,Devendra Nagar,21.253203327260263,81.624763458397,Vehicle theft,1,0,0.758,Closed,2023-12-11 21:00:00,0,7,1
6,2,5,Pandri,21.249960377851263,81.62860917120626,Robbery,0,0,0.173,Under investigation,2023-05-10 06:00:00,0,3,0
17,0,9,Jail Road,21.22995962677808,81.63552883722002,Assault,0,0,0.165,Solved,2023-09-11 17:00:00,1,0,0
0,2,12,Ring Road No 1,21.260332521899528,81.64406022412324,Theft,1,0,0.62,Closed,2023-12-20 00:00:00,0,5,1
6,1,10,Katora Talab,21.233008092406504,81.63487562592664,Theft,0,0,0.107,Reported,2023-10-17 06:00:00,0,5,0
13,4,9,Tikrapara,21.26130070019714,81.61078268122002,Assault,0,0,0.255,Solved,2023-09-08 13:00:00,0,0,0
21,2,10,Jail Road,21.229251153187825,81.64235363980329,Burglary,1,0,0.553,Under investigation,2023-10-18 21:00:00,0,1,1
10,3,8,Fafadih,21.23244835122649,81.65866484541688,Snatching,0,0,0.174,Under investigation,2023-08-10 10:00:00,0,4,0
1,4,9,Katora Talab,21.23505135541981,81.6323369465801,Vehicle theft,1,0,0.908,Under investigation,2023-09-08 01:00:00,0,7,1
19,4,6,GE Road,21.248653077763567,81.64959529410098,Theft,0,0,0.441,Under investigation,2023-06-16 19:00:00,1,5,0
0,0,10,GE Road,21.260430752910946,81.64592520033237,Robbery,1,0,0.596,Under investigation,2023-10-16 00:00:00,0,3,1
18,2,11,Shankar Nagar,21.24222742946936,81.6418932082425,Harassment,0,0,0.358,Reported,2023-11-01 18:00:00,1,2,0
8,4,8,Katora Talab,21.233950582262565,81.6388929432141,Vehicle theft,0,0,0.37,Under investigation,2023-08-04 08:00:00,1,7,0
13,5,10,Devendra Nagar,21.23611645850677,81.6212757633185,Theft,0,1,0.45,Under investigation,2023-10-28 13:00:00,0,5,0
15,6,12,Mowa,21.28217325494528,81.64112362276646,Harassment,0,1,0.328,Solved,2023-12-10 15:00:00,0,2,0
19,2,4,Fafadih,21.2298166441646,81.66296302701775,Vehicle theft,0,0,0.561,Under investigation,2023-04-05 19:00:00,1,7,1
5,0,12,Amanaka,21.273625372941588,81.63584254178086,Vehicle theft,1,0,0.811,Under investigation,2023-12-11 05:00:00,0,7,1
17,4,12,Amanaka,21.266795118560747,81.63682481327662,Burglary,0,0,0.331,Under investigation,2023-12-29 17:00:00,1,1,0
21,2,2,Ring Road No 1,21.2617918027989,81.65418074752758,Vehicle theft,1,0,0.548,Reported,2023-02-15 21:00:00,0,7,1
14,5,3,Fafadih,21.23903303553943,81.65077769297724,Snatching,0,1,0.336,Under investigation,2023-03-25 14:00:00,0,4,0
10,2,8,Katora Talab,21.23714426989278,81.62755706425222,Vandalism,0,0,0.12,Under investigation,2023-08-30 10:00:00,0,6,0
17,3,6,Amanaka,21.27976715434132,81.63312750186482,Theft,0,0,0.471,Solved,2023-06-01 17:00:00,1,5,0
