date,time,hour,day_of_week,location,latitude,longitude,accident_type,severity,severity_encoded,vehicles_involved,casualties,road_type,weather,light_condition,speed_limit,road_condition
2023-06-03,23:00,23,5,Jail Road,21.226111514526877,81.63886423029685,Pedestrian,Moderate,1,2,0,Urban,Rainy,Night,60,Good
2023-03-12,08:00,8,6,Fafadih,21.23853466731958,81.66293722890262,Skid,Moderate,1,1,1,Rural,Rainy,Day,100,Damaged
2023-03-10,12:00,12,4,Jail Road,21.222326515775546,81.6437501704775,Pedestrian,Moderate,1,2,1,Urban,Clear,Day,100,Good
2023-12-07,16:00,16,3,Shankar Nagar,21.246768888568727,81.64102214408707,Pedestrian,Moderate,1,4,2,Intersection,Rainy,Day,80,Good
2023-04-03,06:00,6,0,Ring Road No 1,21.26555179063135,81.64862180236756,Hit-and-run,Minor,0,3,1,Intersection,Rainy,Day,100,Damaged
2023-04-05,13:00,13,2,Ring Road No 1,21.261989232851203,81.65569563908201,Pedestrian,Moderate,1,1,2,Urban,Clear,Day,60,Wet
2023-02-16,22:00,22,3,Amanaka,21.26918480988039,81.62939080501414,Pedestrian,Fatal,3,2,4,Highway,Cloudy,Night,100,Good
2023-12-17,18:00,18,6,Tikrapara,21.25991009033166,81.61846423482126,Hit-and-run,Severe,2,3,2,Rural,Clear,Day,80,Good
2023-11-10,05:00,5,4,Katora Talab,21.24029510570812,81.63454300926654,Pedestrian,Fatal,3,1,2,Highway,Clear,Night,40,Damaged
2023-07-25,07:00,7,1,Fafadih,21.23183525306568,81.66433516843568,Pedestrian,Fatal,3,2,3,Intersection,Clear,Day,60,Good
2023-11-10,00:00,0,4,Amanaka,21.2703623706975,81.6327499319553,Hit-and-run,Moderate,1,4,1,Intersection,Clear,Night,40,Good
2023-10-27,22:00,22,4,Katora Talab,21.240164992681624,81.63508098529356,Pedestrian,Minor,0,2,1,Highway,Clear,Night,100,Good
2023-07-28,17:00,17,4,Katora Talab,21.236708777900038,81.63503372517424,Pedestrian,Minor,0,3,1,Intersection,Clear,Day,40,Wet
2023-10-03,05:00,5,1,Katora Talab,21.23348799488575,81.63291703867147,Skid,Severe,2,4,1,Rural,Clear,Night,100,Good
2023-04-20,12:00,12,3,Jail Road,21.229810747805498,81.63951600891492,Pedestrian,Minor,0,1,1,Intersection,Clear,Day,40,Good
2023-07-21,04:00,4,4,Telibandha,21.24271728514845,81.65075221755818,Pedestrian,Minor,0,4,1,Highway,Clear,Night,80,Damaged
2023-09-13,09:00,9,2,Jail Road,21.23236471176791,81.64012818606373,Overturning,Severe,2,2,2,Urban,Rainy,Day,40,Good
2023-02-01,22:00,22,2,Shankar Nagar,21.24666886545124,81.64329258326971,Overturning,Minor,0,2,1,Intersection,Cloudy,Night,60,Under repair
2023-09-26,08:00,8,1,Telibandha,21.238940261456165,81.65006015073311,Collision,Minor,0,3,0,Rural,Clear,Day,100,Wet
2023-03-19,05:00,5,6,Devendra Nagar,21.242736684121127,81.62492074716042,Collision,Moderate,1,1,2,Rural,Foggy,Night,100,Good
2023-08-01,23:00,23,1,Devendra Nagar,21.24547938579639,81.62189402411946,Collision,Severe,2,2,3,Highway,Clear,Night,80,Good
2023-11-23,03:00,3,3,Pandri,21.254719385312438,81.62584935192231,Skid,Severe,2,2,0,Intersection,Clear,Night,60,Under repair
2023-02-07,00:00,0,1,Amanaka,21.2687325123137,81.63808315624634,Hit-and-run,Severe,2,3,2,Intersection,Clear,Night,60,Damaged
2023-02-08,13:00,13,2,Telibandha,21.239846568822763,81.64995642321703,Skid,Severe,2,2,1,Urban,Clear,Day,80,Good
2023-01-08,14:00,14,6,Amanaka,21.27075301062945,81.63553824251315,Collision,Minor,0,4,0,Rural,Clear,Day,40,Good
2023-12-04,00:00,0,0,Jail Road,21.225250012361144,81.63905221434396,Collision,Severe,2,4,3,Intersection,Cloudy,Night,40,Good
2023-04-30,07:00,7,6,Fafadih,21.237949564963543,81.65922202759566,Overturning,Severe,2,1,2,Intersection,Rainy,Day,80,Good
2023-02-03,05:00,5,4,Ring Road No 1,21.262445096957688,81.64957513771007,Hit-and-run,Severe,2,2,2,Urban,Rainy,Night,60,Good
2023-09-17,21:00,21,6,Telibandha,21.238638954330046,81.64835063150602,Pedestrian,Minor,0,1,1,Urban,Foggy,Day,40,Damaged
2023-10-08,00:00,0,6,Devendra Nagar,21.247060224506473,81.62399194023688,Overturning,Fatal,3,4,1,Rural,Clear,Night,40,Damaged
2023-09-02,23:00,23,5,Pandri,21.25372064284532,81.62644717650143,Skid,Severe,2,1,1,Rural,Clear,Night,60,Good
2023-03-28,11:00,11,1,Ring Road No 1,21.262378978551354,81.65052283210517,Overturning,Severe,2,3,3,Urban,Clear,Day,60,Wet
2023-05-25,09:00,9,3,Katora Talab,21.238066940730263,81.63212033640838,Pedestrian,Fatal,3,4,3,Rural,Clear,Day,80,Good
2023-10-31,08:00,8,1,GE Road,21.253946961412776,81.65245924677156,Skid,Severe,2,1,1,Urban,Clear,Day,40,Wet
2023-05-11,03:00,3,3,Jail Road,21.226833382957093,81.63862738131532,Pedestrian,Moderate,1,2,2,Highway,Clear,Night,80,Damaged
2023-01-30,08:00,8,0,Fafadih,21.231504205475122,81.66909715861402,Overturning,Moderate,1,1,1,Highway,Cloudy,Day,80,Good
2023-04-19,14:00,14,2,Telibandha,21.237610299684377,81.65513287632646,Hit-and-run,Minor,0,1,1,Rural,Clear,Day,80,Good
2023-12-20,07:00,7,2,GE Road,21.24740010401468,81.6459310471015,Overturning,Severe,2,1,3,Rural,Rainy,Day,40,Good
2023-05-12,11:00,11,4,Ring Road No 1,21.261340186404457,81.64866293206566,Hit-and-run,Moderate,1,3,2,Intersection,Clear,Day,80,Wet
2023-04-17,15:00,15,0,Mowa,21.278096303797525,81.64017366539184,Overturning,Minor,0,4,1,Highway,Clear,Day,100,Good
2023-07-13,23:00,23,3,Devendra Nagar,21.243141975221796,81.62687541598942,Overturning,Moderate,1,3,0,Urban,Clear,Night,40,Wet
2023-01-01,06:00,6,6,Katora Talab,21.24037138086754,81.63734788949513,Hit-and-run,Moderate,1,2,1,Urban,Clear,Day,80,Good
2023-10-25,07:00,7,2,Tikrapara,21.261671996866756,81.61897822919734,Collision,Minor,0,2,1,Rural,Rainy,Day,100,Under repair
2023-03-09,22:00,22,3,Fafadih,21.231608907928003,81.65834052748573,Skid,Moderate,1,1,0,Highway,Foggy,Night,100,Good
2023-09-25,02:00,2,0,Mowa,21.279988987110297,81.63877910882236,Hit-and-run,Minor,0,1,0,Rural,Clear,Night,60,Good
2023-03-22,19:00,19,2,Amanaka,21.267018237212472,81.63845873976862,Pedestrian,Fatal,3,2,0,Urban,Foggy,Day,80,Good
2023-03-11,23:00,23,5,Fafadih,21.238801947125168,81.6623798854145,Collision,Severe,2,3,1,Urban,Rainy,Night,100,Damaged
2023-12-27,00:00,0,2,Amanaka,21.273319371456882,81.63426245504768,Hit-and-run,Moderate,1,4,2,Rural,Clear,Night,100,Under repair
2023-09-08,06:00,6,4,Amanaka,21.265986977441738,81.63683651485586,Overturning,Severe,2,1,2,Highway,Rainy,Day,100,Good
2023-11-05,09:00,9,6,Shankar Nagar,21.24520786796981,81.64231500566164,Skid,Severe,2,4,3,Urban,Clear,Day,100,Good
2023-12-06,06:00,6,2,Pandri,21.250672873625685,81.63248663173574,Skid,Moderate,1,4,0,Intersection,Rainy,Day,40,Under repair
2023-01-11,09:00,9,2,Katora Talab,21.233742800899716,81.63217865826333,Overturning,Severe,2,3,3,Rural,Foggy,Day,60,Good
2023-03-24,03:00,3,4,Ring Road No 1,21.26037568047972,81.65145491888791,Hit-and-run,Severe,2,4,3,Highway,Foggy,Night,100,Under repair
2023-10-29,03:00,3,6,GE Road,21.247936320963674,81.64684727345845,Pedestrian,Severe,2,2,3,Urban,Clear,Night,80,Damaged
2023-01-17,08:00,8,1,Shankar Nagar,21.24138273331332,81.641318175003,Hit-and-run,Minor,0,4,1,Highway,Clear,Day,60,Good
2023-12-22,05:00,5,4,Mowa,21.274437876660787,81.64256161497612,Pedestrian,Minor,0,1,0,Intersection,Clear,Night,80,Under repair
2023-05-13,18:00,18,5,Telibandha,21.242641910951995,81.65050647411695,Hit-and-run,Moderate,1,4,0,Rural,Cloudy,Day,40,Wet
2023-12-13,17:00,17,2,Fafadih,21.237723963434405,81.66520199455762,Pedestrian,Fatal,3,4,1,Highway,Rainy,Day,80,Good
2023-04-15,03:00,3,5,Devendra Nagar,21.24793320514174,81.62362405752792,Overturning,Moderate,1,4,0,Intersection,Clear,Night,40,Good
2023-05-11,08:00,8,3,GE Road,21.251267501164737,81.65119139931709,Collision,Fatal,3,3,2,Highway,Clear,Day,40,Good
2023-05-20,01:00,1,5,Ring Road No 1,21.26222498817149,81.64555243774561,Collision,Moderate,1,2,0,Highway,Rainy,Night,40,Wet
2023-01-21,14:00,14,5,Amanaka,21.27147601216231,81.6316067941102,Pedestrian,Severe,2,4,1,Urban,Rainy,Day,80,Wet
2023-03-20,14:00,14,0,Amanaka,21.267113576315428,81.635000671844,Skid,Severe,2,4,1,Rural,Cloudy,Day,40,Damaged
2023-11-02,15:00,15,3,Jail Road,21.22951462536734,81.63586377318106,Overturning,Severe,2,3,2,Intersection,Rainy,Day,80,Wet
2023-10-14,22:00,22,5,Mowa,21.2793964746924,81.64519841898259,Pedestrian,Severe,2,4,0,Highway,Cloudy,Night,80,Good
2023-12-23,04:00,4,5,GE Road,21.247814975289202,81.65271744999255,Collision,Severe,2,4,3,Intersection,Clear,Night,40,Wet
2023-07-25,00:00,0,1,Tikrapara,21.255419487524613,81.62505197243311,Skid,Minor,0,2,0,Rural,Rainy,Night,40,Under repair
2023-06-29,12:00,12,3,Telibandha,21.23766621870855,81.65053685099048,Skid,Minor,0,1,0,Highway,Cloudy,Day,100,Wet
2023-08-27,11:00,11,6,Mowa,21.27322389928254,81.6421135918006,Collision,Severe,2,4,0,Urban,Clear,Day,100,Wet
2023-12-19,14:00,14,1,Ring Road No 1,21.264085446533155,81.6509415136877,Skid,Moderate,1,1,1,Rural,Clear,Day,60,Under repair
2023-03-22,18:00,18,2,Mowa,21.27721075676884,81.63946030644442,Skid,Fatal,3,2,4,Highway,Rainy,Day,100,Under repair
2023-08-25,12:00,12,4,Devendra Nagar,21.24899157985861,81.623492421405,Overturning,Severe,2,1,1,Rural,Clear,Day,80,Good
2023-07-22,20:00,20,5,Shankar Nagar,21.248122257129552,81.64052055293561,Collision,Minor,0,3,1,Intersection,Cloudy,Day,80,Damaged
2023-06-21,13:00,13,2,Telibandha,21.237595615919883,81.65254678273378,Overturning,Minor,0,2,0,Urban,Clear,Day,100,Wet
2023-12-22,03:00,3,4,Devendra Nagar,21.240731075113988,81.61975960991954,Skid,Severe,2,1,1,Intersection,Clear,Night,40,Good
2023-12-26,19:00,19,1,Pandri,21.25469245491406,81.62608419821233,Collision,Moderate,1,2,0,Highway,Foggy,Day,100,Good
2023-07-27,10:00,10,3,Devendra Nagar,21.240142846954093,81.62900558156423,Pedestrian,Minor,0,2,1,Urban,Clear,Day,40,Wet
2023-10-17,08:00,8,1,Devendra Nagar,21.241418547056377,81.62395235819498,Pedestrian,Minor,0,4,0,Intersection,Clear,Day,40,Good
2023-05-03,16:00,16,2,Shankar Nagar,21.243707255578173,81.63366811505014,Pedestrian,Minor,0,2,0,Urban,Clear,Day,100,Damaged
2023-10-13,20:00,20,4,Mowa,21.278098048930495,81.64364523974844,Skid,Moderate,1,3,0,Intersection,Rainy,Day,40,Good
2023-08-14,00:00,0,0,Pandri,21.252462928144556,81.6323105620514,Skid,Moderate,1,4,0,Rural,Cloudy,Night,60,Wet
2023-01-19,17:00,17,3,Fafadih,21.231937526055283,81.66333751332627,Skid,Moderate,1,3,0,Urban,Clear,Day,60,Good
2023-10-28,18:00,18,5,Jail Road,21.227732012795762,81.63586859775077,Hit-and-run,Fatal,3,4,1,Rural,Foggy,Day,100,Wet
2023-05-07,10:00,10,6,Devendra Nagar,21.241706814872956,81.61901366863442,Pedestrian,Minor,0,3,1,Highway,Clear,Day,80,Good
2023-08-17,22:00,22,3,GE Road,21.254228757903675,81.64435627947282,Hit-and-run,Minor,0,2,1,Rural,Cloudy,Night,80,Good
2023-08-21,06:00,6,0,Telibandha,21.23972211652195,81.64930222741778,Skid,Severe,2,1,0,Intersection,Clear,Day,100,Wet
2023-04-12,08:00,8,2,Shankar Nagar,21.24319205427965,81.6461908218856,Skid,Minor,0,4,0,Rural,Clear,Day,60,Under repair
2023-06-21,07:00,7,2,Devendra Nagar,21.244284717898353,81.62523480468465,Skid,Minor,0,4,0,Highway,Clear,Day,40,Good
2023-12-20,03:00,3,2,Katora Talab,21.236812690054144,81.6340439432831,Collision,Severe,2,3,0,Rural,Clear,Night,60,Good
2023-10-11,21:00,21,2,Amanaka,21.27689990737316,81.63067597476287,Collision,Fatal,3,2,3,Highway,Rainy,Day,100,Damaged
2023-05-08,00:00,0,0,GE Road,21.255067395506313,81.65086921969647,Collision,Moderate,1,3,2,Highway,Rainy,Night,80,Damaged
2023-01-22,17:00,17,6,Katora Talab,21.235261425016105,81.63938795555232,Pedestrian,Minor,0,3,0,Rural,Clear,Day,40,Wet
2023-02-27,22:00,22,0,Ring Road No 1,21.257855669662835,81.6496347000281,Overturning,Minor,0,2,1,Intersection,Rainy,Night,40,Wet
2023-05-01,02:00,2,0,Shankar Nagar,21.239874553387192,81.64333625039461,Hit-and-run,Severe,2,3,3,Highway,Clear,Night,60,Under repair
2023-03-24,09:00,9,4,Shankar Nagar,21.24016080769644,81.64339919184022,Overturning,Fatal,3,3,1,Highway,Foggy,Day,60,Wet
2023-06-27,18:00,18,1,Ring Road No 1,21.262840690752537,81.64976193817203,Pedestrian,Minor,0,1,1,Rural,Clear,Day,80,Wet
2023-06-14,19:00,19,2,Ring Road No 1,21.264565941738102,81.6503941351282,Collision,Minor,0,2,0,Urban,Clear,Day,60,Good
2023-08-10,11:00,11,3,Amanaka,21.266734095470824,81.64340411896892,Overturning,Moderate,1,1,1,Intersection,Clear,Day,80,Good
2023-11-20,03:00,3,0,Katora Talab,21.23523849845091,81.62784717275954,Hit-and-run,Moderate,1,3,0,Rural,Clear,Night,60,Under repair
2023-12-12,12:00,12,1,GE Road,21.248673703930837,81.64509816993488,Skid,Minor,0,3,0,Intersection,Clear,Day,60,Damaged
2023-10-16,10:00,10,0,Ring Road No 1,21.265878436848123,81.65216495797878,Pedestrian,Severe,2,2,0,Intersection,Clear,Day,60,Under repair
2023-10-10,15:00,15,1,Ring Road No 1,21.264596138405373,81.6500899326025,Pedestrian,Minor,0,4,0,Urban,Clear,Day,80,Damaged
2023-09-08,08:00,8,4,Fafadih,21.23226194925883,81.66008720668917,Hit-and-run,Minor,0,1,1,Urban,Clear,Day,60,Good
2023-09-23,07:00,7,5,Pandri,21.251156420447593,81.6321060003061,Skid,Moderate,1,2,2,Intersection,Clear,Day,80,Wet
2023-03-05,18:00,18,6,Katora Talab,21.237708226237515,81.63600033848887,Overturning,Moderate,1,3,1,Urban,Clear,Day,60,Good
2023-08-01,04:00,4,1,GE Road,21.252698676724748,81.65155332731214,Pedestrian,Moderate,1,2,0,Intersection,Cloudy,Night,60,Good
2023-08-29,10:00,10,1,Telibandha,21.23976445012462,81.65117654421803,Hit-and-run,Minor,0,2,1,Rural,Clear,Day,100,Damaged
2023-01-17,05:00,5,1,Ring Road No 1,21.26696641872358,81.649204862246,Pedestrian,Severe,2,1,0,Intersection,Foggy,Night,100,Good
2023-08-04,04:00,4,4,Pandri,21.248832772260144,81.62604223520243,Collision,Moderate,1,2,2,Intersection,Rainy,Night,80,Good
2023-07-06,21:00,21,3,Tikrapara,21.26064874369086,81.61313880327634,Skid,Minor,0,2,0,Highway,Clear,Day,60,Good
2023-12-25,03:00,3,0,Tikrapara,21.26148646228818,81.6183724207165,Overturning,Moderate,1,4,2,Highway,Foggy,Night,100,Good
2023-05-12,15:00,15,4,Mowa,21.282303919099462,81.64028424806861,Collision,Moderate,1,1,0,Highway,Clear,Day,80,Good
2023-09-18,08:00,8,0,Tikrapara,21.25949004514375,81.62206660999989,Hit-and-run,Moderate,1,2,1,Highway,Clear,Day,40,Wet
2023-08-29,22:00,22,1,Mowa,21.283049406940336,81.64025954290275,Skid,Severe,2,2,1,Rural,Clear,Night,60,Good
2023-10-30,07:00,7,0,Tikrapara,21.260645343697764,81.61958325693305,Skid,Minor,0,2,1,Intersection,Cloudy,Day,100,Good
2023-08-22,14:00,14,1,Telibandha,21.240020960216864,81.64931227302205,Skid,Moderate,1,1,0,Highway,Clear,Day,80,Good
2023-05-25,16:00,16,3,Shankar Nagar,21.247344150194373,81.63643088954913,Pedestrian,Fatal,3,4,1,Urban,Clear,Day,100,Wet
2023-09-08,17:00,17,4,Katora Talab,21.235436609295597,81.63584379219832,Pedestrian,Severe,2,1,2,Intersection,Foggy,Day,80,Under repair
2023-12-21,18:00,18,3,Jail Road,21.23117167443585,81.64415827709185,Hit-and-run,Minor,0,3,1,Intersection,Rainy,Day,40,Damaged
2023-12-26,23:00,23,1,GE Road,21.254794676179603,81.64804337512408,Pedestrian,Severe,2,3,1,Urban,Foggy,Night,40,Good
2023-06-08,13:00,13,3,Fafadih,21.236999613730593,81.65905787476866,Overturning,Moderate,1,3,1,Intersection,Clear,Day,100,Wet
2023-09-24,18:00,18,6,Shankar Nagar,21.246292662148377,81.64753156743527,Overturning,Moderate,1,1,0,Rural,Clear,Day,80,Damaged
2023-10-27,04:00,4,4,Fafadih,21.236744832320564,81.66151731115056,Hit-and-run,Minor,0,3,1,Urban,Rainy,Night,60,Under repair
2023-11-19,01:00,1,6,Fafadih,21.232104663684684,81.65661422611122,Pedestrian,Moderate,1,4,1,Intersection,Clear,Night,60,Good
2023-09-16,18:00,18,5,Tikrapara,21.261031618913744,81.61535434831609,Skid,Severe,2,4,3,Highway,Clear,Day,100,Wet
2023-03-20,04:00,4,0,Jail Road,21.22742059600916,81.6365277625978,Collision,Severe,2,1,0,Highway,Clear,Night,80,Good
2023-12-08,13:00,13,4,Devendra Nagar,21.24421882300203,81.62331609175654,Skid,Moderate,1,1,1,Intersection,Rainy,Day,80,Wet
2023-05-10,18:00,18,2,Shankar Nagar,21.2443208437435,81.64029848009376,Hit-and-run,Severe,2,4,3,Highway,Rainy,Day,40,Wet
2023-01-01,22:00,22,6,Pandri,21.254607851119186,81.62897538422602,Hit-and-run,Fatal,3,4,1,Rural,Clear,Night,60,Wet
2023-12-11,20:00,20,0,Mowa,21.276536832700202,81.64297887680173,Hit-and-run,Fatal,3,4,3,Rural,Clear,Day,60,Wet
2023-04-12,01:00,1,2,Katora Talab,21.24259065850063,81.63550548169961,Overturning,Moderate,1,1,2,Intersection,Cloudy,Night,60,Wet
2023-04-03,20:00,20,0,Shankar Nagar,21.24241143311788,81.63751761593164,Pedestrian,Fatal,3,2,2,Urban,Clear,Day,100,Good
2023-08-18,21:00,21,4,Jail Road,21.229141763037084,81.64080478437526,Skid,Moderate,1,2,1,Rural,Clear,Day,100,Good
2023-12-07,02:00,2,3,Tikrapara,21.258937257326235,81.61370384608529,Hit-and-run,Severe,2,4,0,Rural,Clear,Night,40,Good
2023-02-08,20:00,20,2,Mowa,21.27634830383149,81.64666361538266,Hit-and-run,Moderate,1,1,1,Highway,Foggy,Day,40,Good
2023-07-21,12:00,12,4,Amanaka,21.27430200301119,81.63234008249239,Hit-and-run,Fatal,3,4,2,Intersection,Foggy,Day,60,Damaged
2023-02-16,14:00,14,3,Ring Road No 1,21.2654182703616,81.64766428164569,Skid,Fatal,3,2,2,Intersection,Clear,Day,100,Wet
2023-01-26,06:00,6,3,Tikrapara,21.264312948845987,81.61943570754369,Overturning,Severe,2,3,1,Rural,Clear,Day,80,Wet
2023-07-14,15:00,15,4,Ring Road No 1,21.26624892449585,81.64605471995846,Overturning,Severe,2,1,0,Intersection,Clear,Day,60,Wet
2023-12-01,19:00,19,4,Tikrapara,21.262132911305777,81.61867697780895,Overturning,Moderate,1,3,2,Intersection,Clear,Day,40,Good
2023-02-15,08:00,8,2,Devendra Nagar,21.248155787212372,81.6261446033943,Hit-and-run,Severe,2,2,3,Urban,Rainy,Day,40,Damaged
2023-04-01,14:00,14,5,Devendra Nagar,21.245797354068422,81.62159751108271,Skid,Moderate,1,2,2,Highway,Clear,Day,80,Good
2023-06-22,12:00,12,3,GE Road,21.25353908854654,81.64871953650179,Collision,Moderate,1,1,2,Intersection,Foggy,Day,60,Good
2023-03-02,01:00,1,3,Ring Road No 1,21.260781645139417,81.64843954330563,Skid,Minor,0,1,1,Intersection,Clear,Night,40,Damaged
2023-02-25,02:00,2,5,Katora Talab,21.232268506751062,81.63296912652132,Pedestrian,Severe,2,4,1,Intersection,Clear,Night,80,Under repair
2023-11-18,05:00,5,5,Mowa,21.28220807613822,81.64283348939912,Hit-and-run,Severe,2,4,3,Intersection,Rainy,Night,100,Wet
2023-07-04,09:00,9,1,Fafadih,21.231510696882232,81.66361456781453,Collision,Moderate,1,4,0,Urban,Clear,Day,100,Wet
2023-02-19,10:00,10,6,GE Road,21.24870257013483,81.64918605082299,Overturning,Moderate,1,1,0,Urban,Clear,Day,60,Good
2023-02-23,06:00,6,3,Ring Road No 1,21.262861108881825,81.65353739187677,Hit-and-run,Minor,0,2,1,Rural,Cloudy,Day,100,Good
2023-05-08,13:00,13,0,Shankar Nagar,21.238768314887242,81.63954940676255,Skid,Severe,2,1,2,Intersection,Rainy,Day,100,Good
2023-11-08,02:00,2,2,Telibandha,21.233985263022717,81.64932120983457,Skid,Minor,0,1,1,Intersection,Clear,Night,40,Good
2023-07-06,10:00,10,3,Jail Road,21.2334342825109,81.63858365837105,Pedestrian,Minor,0,3,1,Urban,Rainy,Day,80,Wet
2023-01-14,13:00,13,5,Jail Road,21.228267948185415,81.64271517327256,Pedestrian,Severe,2,2,1,Urban,Clear,Day,60,Good
2023-10-06,14:00,14,4,Telibandha,21.242105648675366,81.64983428679818,Skid,Moderate,1,2,1,Intersection,Clear,Day,80,Good
2023-07-30,16:00,16,6,Telibandha,21.24095414456215,81.64686913637736,Overturning,Fatal,3,3,3,Rural,Rainy,Day,80,Good
2023-12-17,04:00,4,6,Mowa,21.283033923001778,81.64874611888182,Collision,Moderate,1,1,2,Rural,Foggy,Night,40,Wet
2023-10-04,15:00,15,2,Pandri,21.252963647373566,81.62334700513597,Skid,Severe,2,1,2,Highway,Clear,Day,40,Good
2023-02-25,00:00,0,5,Pandri,21.249725309212806,81.631438475965,Overturning,Severe,2,4,3,Rural,Rainy,Night,80,Good
2023-10-29,06:00,6,6,Shankar Nagar,21.242235551008502,81.64591659566275,Hit-and-run,Severe,2,4,3,Urban,Clear,Day,100,Damaged
2023-07-18,10:00,10,1,Amanaka,21.271764471793308,81.6328805734977,Skid,Minor,0,4,1,Rural,Clear,Day,100,Under repair
2023-09-03,18:00,18,6,Tikrapara,21.260196794432314,81.61601850033809,Overturning,Minor,0,2,0,Highway,Foggy,Day,80,Good
2023-09-06,09:00,9,2,Tikrapara,21.259552245364763,81.6170362202787,Overturning,Severe,2,2,2,Rural,Clear,Day,40,Good
2023-03-01,19:00,19,2,Telibandha,21.2424242854007,81.65644803617049,Collision,Minor,0,3,1,Urban,Clear,Day,100,Good
2023-11-25,18:00,18,5,Mowa,21.274606435000294,81.63653035114137,Skid,Moderate,1,3,2,Intersection,Clear,Day,100,Good
2023-07-13,00:00,0,3,Devendra Nagar,21.244864482734446,81.61884475290351,Skid,Severe,2,1,0,Intersection,Rainy,Night,80,Good
2023-04-29,12:00,12,5,Ring Road No 1,21.263538634811013,81.65344680834141,Overturning,Minor,0,3,1,Rural,Clear,Day,80,Under repair
2023-08-20,03:00,3,6,Fafadih,21.2375824256918,81.66180418367614,Hit-and-run,Severe,2,3,2,Rural,Clear,Night,100,Good
2023-05-05,18:00,18,4,Devendra Nagar,21.24502053432545,81.61746484525028,Skid,Minor,0,4,1,Intersection,Clear,Day,80,Good
2023-03-22,02:00,2,2,Jail Road,21.22987855544756,81.64031386178165,Hit-and-run,Severe,2,4,3,Rural,Clear,Night,100,Under repair
2023-11-14,02:00,2,1,Shankar Nagar,21.24541687044264,81.63997453569542,Hit-and-run,Severe,2,4,2,Rural,Cloudy,Night,100,Wet
2023-10-03,07:00,7,1,Jail Road,21.228494842199293,81.63566599323408,Hit-and-run,Minor,0,1,0,Highway,Clear,Day,80,Wet
2023-05-27,11:00,11,5,Fafadih,21.226226121579348,81.6578745087276,Overturning,Moderate,1,3,2,Rural,Rainy,Day,80,Good
2023-10-18,02:00,2,2,Ring Road No 1,21.258689022557242,81.65221013688627,Pedestrian,Moderate,1,3,1,Urban,Rainy,Night,100,Good
2023-04-07,19:00,19,4,Telibandha,21.23734559783,81.64848528860978,Collision,Fatal,3,4,2,Urban,Clear,Day,60,Good
2023-07-08,19:00,19,5,Tikrapara,21.257146760861474,81.60900230370247,Hit-and-run,Minor,0,1,1,Urban,Cloudy,Day,60,Wet
2023-11-01,12:00,12,2,Shankar Nagar,21.248024932246242,81.63909918843167,Hit-and-run,Moderate,1,4,2,Rural,Foggy,Day,100,Wet
2023-03-16,22:00,22,3,Katora Talab,21.23546273979045,81.63013532350413,Overturning,Fatal,3,4,1,Highway,Rainy,Night,100,Good
2023-11-25,16:00,16,5,GE Road,21.254115791030323,81.64933028681111,Overturning,Fatal,3,4,0,Intersection,Rainy,Day,100,Wet
2023-06-21,00:00,0,2,Fafadih,21.230620904144203,81.66002331116596,Skid,Severe,2,3,2,Highway,Rainy,Night,100,Wet
2023-07-24,05:00,5,0,GE Road,21.256234539766375,81.64868109170435,Collision,Fatal,3,1,0,Intersection,Cloudy,Night,60,Wet
